TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,Expenses,Coast,,,
451,5/4/2025,1152,2004,404,0,2781.75,1869,East,,,
452,5/4/2025,1062,2094,401,3,1973.4,5271,West,,,
453,5/4/2025,1112,2029,402,0,13.51,4785,West,,,
454,5/4/2025,1035,2064,403,1,0,2934,East,,,
455,5/4/2025,1187,2073,403,2,399.54,2731,West,,,
456,5/4/2025,1060,2038,402,1,3335.44,5347,West,,,
457,5/4/2025,1105,2038,403,0,1853.02,5209,East,,,
458,5/4/2025,1142,2075,402,3,3903.2,3898,East,,,
459,5/4/2025,1142,2063,401,2,1325.9,4684,West,,,
460,5/4/2025,1164,2085,404,2,387.44,2384,West,,,
461,5/4/2025,1178,2053,404,1,1647.4,5149,West,,,
462,5/4/2025,1076,2048,402,3,1072.89,2874,East,,,
463,5/4/2025,1061,2028,403,1,1148.29,3327,East,,,
464,5/4/2025,1118,2007,404,3,1750.17,2397,East,,,
465,5/4/2025,1142,2067,402,3,1163.8,4462,West,,,
466,5/4/2025,1062,2032,402,2,756.48,2233,East,,,
467,5/4/2025,1165,2010,404,2,124.54,3171,East,,,
468,5/4/2025,1023,2068,402,0,2460.72,2668,East,,,
469,5/4/2025,1068,2048,401,0,715.26,3932,West,,,
470,5/4/2025,1048,2097,402,3,0,2811,East,,,
471,5/4/2025,1053,2042,403,0,167.61,5749,West,,,
472,5/4/2025,1054,2024,401,3,372.81,684,East,,,
473,5/4/2025,1062,2089,402,3,1240.56,3749,East,,,
474,5/4/2025,1061,2070,403,2,27.34,5325,East,,,
475,5/4/2025,1097,2059,403,2,0,5415,West,,,
476,5/4/2025,1066,2046,404,3,200.58,2326,East,,,
477,5/4/2025,1025,2092,404,2,771.54,2081,West,,,
478,5/4/2025,1052,2047,403,3,334.98,1942,West,,,
479,5/4/2025,1011,2072,402,1,756.54,3186,West,,,
480,5/4/2025,1004,2033,404,2,0,1584,East,,,
481,5/4/2025,1039,2025,403,1,503.32,2126,West,,,
482,5/4/2025,1097,2072,402,3,420.3,1610,East,,,
483,5/4/2025,1140,2083,403,2,1843.58,5559,East,,,
484,5/4/2025,1195,2062,404,3,3096.8,2568,West,,,
485,5/4/2025,1043,2093,403,1,1360.69,4725,West,,,
486,5/4/2025,1035,2092,404,1,0,2614,West,,,
487,5/4/2025,1138,2082,401,0,533.2,777,East,,,
488,5/4/2025,1019,2085,401,0,484.3,5770,East,,,
489,5/4/2025,1105,2017,402,0,1391.1,4153,West,,,
490,5/4/2025,1181,2019,401,1,4202.68,4127,West,,,
491,5/4/2025,1129,2058,403,0,1333.5,3139,East,,,
492,5/4/2025,1158,2081,404,3,2984.88,609,East,,,
493,5/4/2025,1004,2000,404,0,2907.93,1072,East,,,
494,5/4/2025,1004,2067,403,2,465.52,4489,West,,,
495,5/4/2025,1004,2064,404,1,1323.18,1277,West,,,
496,5/4/2025,1027,2012,402,1,1121.74,3503,West,,,
497,5/4/2025,1049,2079,403,2,3802.16,2964,East,,,
498,5/4/2025,1068,2050,401,2,0,4261,East,,,
499,5/4/2025,1103,2058,402,1,600.08,190,East,,,
500,5/4/2025,1076,2087,401,0,159.32,1767,East,,,
501,5/4/2025,1023,2051,404,3,351.96,431,East,,,
502,5/4/2025,1141,2060,401,0,408.38,3710,West,,,
503,5/4/2025,1179,2021,401,3,835.41,4220,East,,,
504,5/4/2025,1111,2082,403,0,0,4825,West,,,
505,5/4/2025,1135,2005,402,1,1157.71,2917,West,,,
506,5/4/2025,1177,2072,404,2,1008.72,1094,West,,,
507,5/4/2025,1011,2009,403,0,0,3539,East,,,
508,5/4/2025,1045,2040,401,1,31.09,2664,East,,,
509,5/4/2025,1150,2018,404,0,1084.52,905,East,,,
510,5/4/2025,1076,2020,402,3,2254.98,148,East,,,
511,5/4/2025,1173,2069,403,3,232.39,3607,West,,,
512,5/4/2025,1193,2094,402,0,1480.05,5745,East,,,
513,5/4/2025,1128,2095,403,0,0,2538,West,,,
514,5/4/2025,1025,2055,402,0,107.88,1376,West,,,
515,5/4/2025,1087,2077,404,2,449.46,4381,East,,,
516,5/4/2025,1007,2081,403,3,746.22,2201,West,,,
517,5/4/2025,1125,2029,403,3,40.53,2469,East,,,
518,5/4/2025,1110,2023,404,0,1879.08,2385,East,,,
519,5/4/2025,1197,2079,403,1,855.49,5563,East,,,
520,5/4/2025,1182,2009,401,2,53.05,3703,West,,,
521,5/4/2025,1039,2048,402,3,357.63,265,West,,,
522,5/4/2025,1081,2046,401,0,33.43,5896,West,,,
523,5/4/2025,1001,2039,404,2,2343.46,1267,West,,,
524,5/4/2025,1194,2034,401,1,245.11,4790,East,,,
525,5/4/2025,1022,2023,404,3,5637.24,4718,West,,,
526,5/4/2025,1142,2071,404,0,615.16,408,West,,,
527,5/4/2025,1006,2011,403,0,1229.22,3196,West,,,
528,5/4/2025,1152,2076,403,3,2418.21,3334,West,,,
529,5/4/2025,1003,2037,404,3,1440.56,512,West,,,
530,5/4/2025,1199,2010,402,1,210.17,5403,West,,,
531,5/4/2025,1175,2048,402,1,965.6,3324,East,,,
532,5/4/2025,1068,2038,403,3,0,3071,East,,,
533,5/4/2025,1037,2008,402,3,266.36,2317,West,,,
534,5/4/2025,1070,2053,403,3,1830.45,4708,East,,,
535,5/4/2025,1005,2009,403,2,53.05,3122,West,,,
536,5/4/2025,1063,2092,404,1,867.98,3029,West,,,
537,5/4/2025,1117,2013,402,2,2244.86,4127,East,,,
538,5/4/2025,1001,2050,403,3,0,5880,East,,,
539,5/4/2025,1084,2056,403,3,1574.16,3502,East,,,
540,5/4/2025,1166,2076,402,2,0,5251,East,,,
541,5/4/2025,1082,2077,402,3,0,508,East,,,
542,5/4/2025,1080,2022,404,2,1073.89,5587,West,,,
543,5/4/2025,1074,2094,404,1,444.02,3603,East,,,
544,5/4/2025,1083,2048,403,3,0,5016,East,,,
545,5/4/2025,1093,2014,402,1,221.67,3539,West,,,
546,5/4/2025,1174,2098,401,3,2723.58,4673,West,,,
547,5/4/2025,1181,2026,404,2,507.74,4010,West,,,
548,5/4/2025,1177,2008,404,3,332.95,3237,West,,,
549,5/4/2025,1035,2081,403,1,1343.2,1913,West,,,
550,5/4/2025,1064,2084,402,3,845.55,4367,West,,,
551,5/4/2025,1096,2009,404,3,198.93,357,East,,,
552,5/4/2025,1149,2051,404,0,0,1561,West,,,
553,5/4/2025,1092,2089,401,0,827.04,4336,West,,,
554,5/4/2025,1196,2031,403,1,1526.31,5713,West,,,
555,5/4/2025,1165,2078,401,3,142.01,4128,West,,,
556,5/4/2025,1192,2042,404,0,1005.66,1993,West,,,
557,5/4/2025,1002,2012,403,1,560.87,1262,West,,,
558,5/4/2025,1130,2095,402,3,1963.16,5261,East,,,
559,5/4/2025,1095,2050,404,1,168.1,2500,West,,,
560,5/4/2025,1088,2003,404,0,385.18,1112,East,,,
561,5/4/2025,1075,2053,401,0,1830.45,5933,East,,,
562,5/4/2025,1186,2018,403,2,1301.42,5269,West,,,
563,5/4/2025,1087,2058,402,3,2667,3664,West,,,
564,5/4/2025,1089,2060,401,3,408.38,3068,East,,,
565,5/4/2025,1184,2089,404,2,1984.9,1607,East,,,
566,5/4/2025,1017,2038,401,0,0,3794,West,,,
567,5/4/2025,1005,2043,401,1,786.1,4248,West,,,
568,5/4/2025,1189,2031,402,1,2035.08,1665,East,,,
569,5/4/2025,1084,2071,404,3,0,2217,West,,,
570,5/4/2025,1059,2051,402,1,527.94,778,West,,,
571,5/4/2025,1163,2084,404,3,845.55,5883,East,,,
572,5/4/2025,1007,2094,402,3,493.35,1496,East,,,
573,5/4/2025,1151,2054,404,0,0,229,West,,,
574,5/4/2025,1180,2027,402,2,0,4113,East,,,
575,5/4/2025,1192,2090,401,0,286.56,1062,West,,,
576,5/4/2025,1137,2023,403,2,1503.26,2644,West,,,
577,5/4/2025,1050,2058,401,2,1066.8,1658,West,,,
578,5/4/2025,1171,2062,403,3,619.36,4794,East,,,
579,5/4/2025,1156,2050,401,2,0,4280,West,,,
580,5/4/2025,1090,2058,402,2,1066.8,4490,East,,,
581,5/4/2025,1157,2075,401,1,702.58,3085,West,,,
582,5/4/2025,1080,2015,402,2,1619.93,3531,West,,,
583,5/4/2025,1029,2023,403,1,0,2693,West,,,
584,5/4/2025,1130,2049,404,1,845.86,1057,East,,,
585,5/4/2025,1147,2049,404,1,845.86,1484,East,,,
586,5/4/2025,1124,2081,402,1,2686.39,1569,East,,,
587,5/4/2025,1125,2036,402,1,588.55,1249,West,,,
588,5/4/2025,1080,2057,401,2,699.17,2682,East,,,
589,5/4/2025,1002,2062,402,1,1114.85,4653,West,,,
590,5/4/2025,1098,2071,404,3,1845.48,4342,West,,,
591,5/4/2025,1175,2062,404,3,1858.08,3759,West,,,
592,5/4/2025,1125,2021,401,0,1670.82,1091,East,,,
593,5/4/2025,1194,2028,403,0,637.94,2289,West,,,
594,5/4/2025,1070,2028,403,1,0,1594,West,,,
595,5/4/2025,1199,2058,404,0,2667,2332,East,,,
596,5/4/2025,1146,2014,403,2,0,2852,West,,,
597,5/4/2025,1138,2096,401,3,2688.72,2374,West,,,
598,5/4/2025,1139,2027,404,0,258.61,1732,East,,,
599,5/4/2025,1188,2083,402,2,1229.06,2815,East,,,
600,5/4/2025,1008,2057,403,2,699.17,698,West,,,
601,5/4/2025,1022,2056,401,1,2361.24,740,East,,,
602,5/4/2025,1053,2094,403,3,493.35,3289,West,,,
603,5/4/2025,1042,2078,402,1,127.81,5923,West,,,
604,5/4/2025,1052,2007,403,2,2333.56,3890,West,,,
605,5/4/2025,1152,2068,402,2,656.19,1359,East,,,
606,5/4/2025,1180,2037,403,2,288.11,4293,East,,,
607,5/4/2025,1131,2086,401,1,2414.07,2662,West,,,
608,5/4/2025,1192,2052,401,2,0,1732,West,,,
609,5/4/2025,1167,2016,402,1,290.72,3265,East,,,
610,5/4/2025,1037,2091,403,1,0,855,East,,,
611,5/4/2025,1194,2086,404,3,0,5598,West,,,
612,5/4/2025,1036,2073,403,3,1997.72,3833,West,,,
613,5/4/2025,1096,2057,401,0,1310.94,694,East,,,
614,5/4/2025,1103,2065,403,2,376.27,2275,West,,,
615,5/4/2025,1116,2062,403,0,1238.72,747,East,,,
616,5/4/2025,1198,2093,401,3,0,5823,East,,,
617,5/4/2025,1162,2085,403,0,0,1045,East,,,
618,5/4/2025,1136,2050,402,3,933.9,2415,West,,,
619,5/4/2025,1054,2063,403,2,441.97,4885,East,,,
620,5/4/2025,1072,2043,402,3,4367.25,4530,West,,,
621,5/4/2025,1087,2087,401,0,637.28,739,West,,,
622,5/4/2025,1025,2080,404,0,3329.04,3698,East,,,
623,5/4/2025,1031,2020,404,3,1127.49,3489,West,,,
624,5/4/2025,1000,2054,402,1,1620.92,5214,East,,,
625,5/4/2025,1166,2038,402,2,2223.62,5226,East,,,
626,5/4/2025,1023,2083,403,2,1229.06,1216,West,,,
627,5/4/2025,1021,2047,402,0,1674.9,56,East,,,
628,5/4/2025,1101,2080,403,1,3745.17,1257,East,,,
629,5/4/2025,1109,2083,401,0,768.16,302,East,,,
630,5/4/2025,1000,2027,404,0,517.22,3792,East,,,
631,5/4/2025,1033,2075,402,3,780.64,3672,West,,,
632,5/4/2025,1002,2001,403,0,824.7,4298,West,,,
633,5/4/2025,1108,2088,402,3,3546.75,4329,East,,,
634,5/4/2025,1018,2029,404,0,27.02,4971,West,,,
635,5/4/2025,1187,2013,401,2,2993.15,5129,West,,,
636,5/4/2025,1094,2038,402,3,926.51,545,East,,,
637,5/4/2025,1198,2096,402,1,1814.89,2634,East,,,
638,5/4/2025,1017,2067,401,1,523.71,2601,West,,,
639,5/4/2025,1112,2044,402,1,560.47,3874,West,,,
640,5/4/2025,1105,2078,404,1,383.43,3118,West,,,
641,5/4/2025,1022,2012,402,0,623.19,3545,West,,,
642,5/4/2025,1150,2093,404,2,1814.26,4180,West,,,
643,5/4/2025,1109,2040,402,1,31.09,5398,West,,,
644,5/4/2025,1070,2082,401,1,719.82,2251,West,,,
645,5/4/2025,1141,2076,403,0,3224.28,2125,West,,,
646,5/4/2025,1168,2038,402,1,1667.72,5641,West,,,
647,5/4/2025,1191,2050,403,0,560.34,1535,East,,,
648,5/4/2025,1005,2030,404,3,679.88,4693,West,,,
649,5/4/2025,1028,2030,404,0,509.91,2687,East,,,
650,5/4/2025,1135,2001,403,2,989.64,5933,West,,,
651,5/4/2025,1033,2049,404,2,751.87,5698,West,,,
652,5/4/2025,1139,2087,402,3,0,4098,East,,,
653,5/4/2025,1197,2009,401,0,265.24,4773,East,,,
654,5/4/2025,1003,2033,402,0,836.25,1602,East,,,
655,5/4/2025,1015,2050,403,3,560.34,1978,West,,,
656,5/4/2025,1108,2089,404,0,413.52,5915,West,,,
657,5/4/2025,1163,2068,402,2,3280.96,3717,East,,,
658,5/4/2025,1021,2039,401,1,878.8,3651,East,,,
659,5/4/2025,1039,2068,403,3,2460.72,1065,West,,,
660,5/4/2025,1150,2081,401,2,1193.95,553,East,,,
661,5/4/2025,1178,2055,402,0,53.94,1009,East,,,
662,5/4/2025,1062,2011,404,0,0,2427,East,,,
663,5/4/2025,1116,2078,401,2,0,859,West,,,
664,5/4/2025,1170,2094,402,0,986.7,2828,East,,,
665,5/4/2025,1003,2090,402,0,143.28,1830,West,,,
666,5/4/2025,1041,2063,403,2,1325.9,170,East,,,
667,5/4/2025,1042,2047,402,2,803.95,4903,West,,,
668,5/4/2025,1187,2015,401,2,0,858,West,,,
669,5/4/2025,1109,2034,401,2,326.81,1320,East,,,
670,5/4/2025,1182,2073,401,3,499.43,4051,East,,,
671,5/4/2025,1116,2065,403,0,470.34,4082,West,,,
672,5/4/2025,1127,2072,402,2,1008.72,2100,East,,,
673,5/4/2025,1040,2032,401,0,0,4339,West,,,
674,5/4/2025,1058,2094,401,0,493.35,88,East,,,
675,5/4/2025,1003,2031,401,3,1695.9,257,East,,,
676,5/4/2025,1093,2049,402,1,1691.71,1008,West,,,
677,5/4/2025,1009,2070,404,1,30.76,3057,East,,,
678,5/4/2025,1082,2031,404,2,452.24,5279,West,,,
679,5/4/2025,1069,2009,403,0,0,2857,West,,,
680,5/4/2025,1128,2086,401,1,804.69,4980,East,,,
681,5/4/2025,1057,2066,401,3,1548.18,5396,West,,,
682,5/4/2025,1017,2059,403,2,409.64,2948,West,,,
683,5/4/2025,1083,2011,404,0,1638.96,3052,East,,,
684,5/4/2025,1094,2025,403,2,223.7,60,West,,,
685,5/4/2025,1189,2079,402,3,3802.16,4454,East,,,
686,5/4/2025,1094,2075,404,1,702.58,4372,East,,,
687,5/4/2025,1187,2069,402,1,627.45,5788,West,,,
688,5/4/2025,1001,2052,401,1,0,965,West,,,
689,5/4/2025,1138,2044,401,2,166.06,5200,East,,,
690,5/4/2025,1000,2097,404,2,1347.36,1077,West,,,
691,5/4/2025,1026,2026,402,3,211.56,5465,East,,,
692,5/4/2025,1125,2007,402,2,933.42,2652,East,,,
693,5/4/2025,1023,2005,402,3,1286.34,3996,East,,,
694,5/4/2025,1179,2047,404,0,669.96,3218,East,,,
695,5/4/2025,1148,2012,402,3,3115.95,3301,East,,,
696,5/4/2025,1019,2075,401,3,2341.92,125,West,,,
697,5/4/2025,1169,2016,402,2,775.25,3375,East,,,
698,5/4/2025,1066,2040,404,2,55.26,3663,West,,,
699,5/4/2025,1081,2057,403,1,393.28,3904,East,,,
700,5/4/2025,1019,2025,402,0,559.24,2730,East,,,
701,5/4/2025,1039,2013,402,3,4676.8,2398,East,,,
702,5/4/2025,1119,2040,404,0,69.08,289,West,,,
703,5/4/2025,1137,2045,402,3,0,2186,East,,,
704,5/4/2025,1078,2059,403,0,1536.15,1823,East,,,
705,5/4/2025,1023,2020,403,0,0,1974,East,,,
706,5/4/2025,1055,2041,402,0,4021.05,3214,West,,,
707,5/4/2025,1182,2031,403,3,1695.9,480,West,,,
708,5/4/2025,1131,2006,403,2,475.2,2442,West,,,
709,5/4/2025,1044,2003,404,3,1155.54,2409,West,,,
710,5/4/2025,1142,2095,402,0,2453.95,4865,East,,,
711,5/4/2025,1118,2013,402,0,1870.72,3126,West,,,
712,5/4/2025,1003,2007,402,1,1050.1,1056,East,,,
713,5/4/2025,1050,2051,403,0,117.32,3036,West,,,
714,5/4/2025,1149,2075,403,0,780.64,1719,East,,,
715,5/4/2025,1005,2008,402,3,466.13,4823,West,,,
716,5/4/2025,1032,2011,403,0,409.74,5319,West,,,
717,5/4/2025,1010,2059,401,1,921.69,3136,West,,,
718,5/4/2025,1146,2055,404,3,0,1626,West,,,
719,5/4/2025,1007,2048,404,1,1287.47,5180,West,,,
720,5/4/2025,1090,2027,402,2,413.78,2457,East,,,
721,5/4/2025,1071,2057,402,0,1310.94,2148,West,,,
722,5/4/2025,1157,2079,402,2,2281.3,5298,East,,,
723,5/4/2025,1127,2052,404,0,2193.78,4469,East,,,
724,5/4/2025,1022,2035,404,1,1619.98,1709,West,,,
725,5/4/2025,1107,2025,402,0,279.62,3336,East,,,
726,5/4/2025,1097,2091,403,3,2717.37,5532,West,,,
727,5/4/2025,1139,2062,403,2,1486.46,885,East,,,
728,5/4/2025,1099,2034,402,0,408.51,2223,West,,,
729,5/4/2025,1081,2076,402,0,2418.21,1722,East,,,
730,5/4/2025,1199,2035,401,3,2699.97,3422,East,,,
731,5/4/2025,1135,2045,402,1,842.78,4317,West,,,
732,5/4/2025,1025,2031,402,2,904.48,1730,West,,,
733,5/4/2025,1136,2094,401,1,0,5561,West,,,
734,5/4/2025,1147,2049,403,1,3383.42,5562,West,,,
735,5/4/2025,1045,2030,403,2,407.93,2516,East,,,
736,5/4/2025,1151,2003,403,1,693.32,3534,West,,,
737,5/4/2025,1144,2024,404,2,298.25,4248,West,,,
738,5/4/2025,1044,2062,401,0,1238.72,3581,West,,,
739,5/4/2025,1014,2029,402,0,13.51,1319,West,,,
740,5/4/2025,1134,2061,401,2,639.74,3864,East,,,
741,5/4/2025,1157,2025,402,2,671.09,4610,East,,,
742,5/4/2025,1183,2022,403,0,2684.72,931,East,,,
743,5/4/2025,1005,2018,402,0,542.26,4114,East,,,
744,5/4/2025,1134,2046,401,2,53.49,2977,West,,,
745,5/4/2025,1180,2084,404,0,281.85,1196,East,,,
746,5/4/2025,1086,2038,403,1,1667.72,3226,East,,,
747,5/4/2025,1040,2093,404,3,755.94,2023,West,,,
748,5/4/2025,1166,2040,402,2,27.63,161,East,,,
749,5/4/2025,1057,2085,402,3,1452.9,3089,West,,,
750,5/4/2025,1078,2093,403,1,0,3340,East,,,
751,5/4/2025,1045,2093,401,3,2267.82,553,West,,,
752,5/4/2025,1197,2072,401,1,1513.08,3665,East,,,
753,5/4/2025,1154,2040,402,0,69.08,1602,West,,,
754,5/4/2025,1127,2018,403,0,0,4025,East,,,
755,5/4/2025,1060,2044,403,1,934.11,5948,West,,,
756,5/4/2025,1162,2011,403,3,1229.22,5743,West,,,
757,5/4/2025,1002,2033,402,1,3010.5,3435,West,,,
758,5/4/2025,1177,2008,403,2,159.82,5957,East,,,
759,5/4/2025,1027,2092,401,0,482.21,5521,West,,,
760,5/4/2025,1098,2056,404,1,944.5,2214,West,,,
761,5/4/2025,1105,2063,404,2,2209.84,949,West,,,
762,5/4/2025,1139,2048,401,3,357.63,3359,East,,,
763,5/4/2025,1147,2083,402,1,691.34,5006,West,,,
764,5/4/2025,1115,2009,401,2,53.05,123,East,,,
765,5/4/2025,1005,2040,403,0,103.62,4131,West,,,
766,5/4/2025,1018,2043,402,3,2620.35,2273,West,,,
767,5/4/2025,1041,2093,401,0,755.94,2382,West,,,
768,5/4/2025,1086,2076,404,0,0,3840,West,,,
769,5/4/2025,1110,2083,402,3,768.16,144,West,,,
770,5/4/2025,1040,2006,401,2,0,1419,West,,,
771,5/4/2025,1052,2024,404,2,298.25,3690,East,,,
772,5/4/2025,1169,2036,403,1,392.36,5393,East,,,
773,5/4/2025,1024,2006,404,3,0,800,West,,,
774,5/4/2025,1039,2006,403,0,198,5597,East,,,
775,5/4/2025,1109,2011,403,3,1638.96,1223,East,,,
776,5/4/2025,1051,2012,401,1,1121.74,3689,West,,,
777,5/4/2025,1043,2081,403,0,746.22,4504,West,,,
778,5/4/2025,1121,2014,403,3,985.2,4714,West,,,
779,5/4/2025,1120,2062,403,0,2477.44,885,West,,,
780,5/4/2025,1164,2069,404,1,0,3049,West,,,
781,5/4/2025,1094,2048,403,1,321.87,4431,West,,,
782,5/4/2025,1114,2005,403,3,428.78,4906,East,,,
783,5/4/2025,1119,2033,402,2,1338,3796,East,,,
784,5/4/2025,1144,2007,402,0,1166.78,2102,East,,,
785,5/4/2025,1021,2085,403,3,0,2224,West,,,
786,5/4/2025,1193,2075,402,0,1561.28,1458,West,,,
787,5/4/2025,1099,2066,404,3,0,1319,East,,,
788,5/4/2025,1146,2030,404,2,543.9,3324,East,,,
789,5/4/2025,1020,2050,401,1,168.1,2999,West,,,
790,5/4/2025,1030,2096,404,1,3024.81,5943,East,,,
791,5/4/2025,1042,2027,402,1,232.75,559,West,,,
792,5/4/2025,1010,2054,401,3,900.51,4326,East,,,
793,5/4/2025,1051,2080,402,2,0,5570,West,,,
794,5/4/2025,1081,2093,401,0,755.94,5771,West,,,
795,5/4/2025,1099,2071,404,2,984.26,5223,East,,,
796,5/4/2025,1070,2066,404,0,0,4985,West,,,
797,5/4/2025,1179,2079,404,0,2851.62,2678,East,,,
798,5/4/2025,1106,2019,402,0,3735.72,1693,East,,,
799,5/4/2025,1027,2072,401,2,672.48,4712,West,,,
800,5/4/2025,1137,2044,404,2,830.32,2673,West,,,
801,5/4/2025,1098,2083,404,3,2304.48,1406,West,,,
802,5/4/2025,1009,2022,403,3,2684.72,1487,West,,,
803,5/4/2025,1036,2079,404,0,950.54,1772,West,,,
804,5/4/2025,1101,2042,402,0,335.22,5467,East,,,
805,5/4/2025,1190,2060,403,2,0,168,West,,,
806,5/4/2025,1005,2043,403,2,2096.28,414,East,,,
807,5/4/2025,1071,2062,401,1,557.42,742,East,,,
808,5/4/2025,1034,2038,404,2,2223.62,2592,West,,,
809,5/4/2025,1068,2093,404,0,2267.82,1119,East,,,
810,5/4/2025,1048,2056,402,3,524.72,3713,West,,,
811,5/4/2025,1189,2062,403,0,1858.08,5925,West,,,
812,5/4/2025,1131,2020,401,2,0,322,West,,,
813,5/4/2025,1181,2064,404,1,264.64,3936,West,,,
814,5/4/2025,1199,2067,401,1,0,1341,East,,,
815,5/4/2025,1049,2025,401,1,503.32,2717,East,,,
816,5/4/2025,1008,2058,401,2,533.4,2000,East,,,
817,5/4/2025,1180,2025,403,2,894.78,2953,West,,,
818,5/4/2025,1118,2064,404,0,882.12,5045,East,,,
819,5/4/2025,1174,2003,402,2,308.14,2121,East,,,
820,5/4/2025,1125,2076,404,1,725.46,2184,East,,,
821,5/4/2025,1121,2075,403,2,2498.05,2579,East,,,
822,5/4/2025,1041,2033,401,2,669,3549,West,,,
823,5/4/2025,1007,2049,401,1,845.86,2238,West,,,
824,5/4/2025,1146,2099,402,1,581.69,4033,East,,,
825,5/4/2025,1165,2028,402,2,1531.06,2268,East,,,
826,5/4/2025,1166,2052,401,0,731.26,3736,West,,,
827,5/4/2025,1121,2016,402,0,646.04,2160,East,,,
828,5/4/2025,1057,2032,403,2,3782.4,4124,East,,,
829,5/4/2025,1108,2048,403,3,357.63,2806,West,,,
830,5/4/2025,1064,2027,404,2,413.78,859,West,,,
831,5/4/2025,1173,2066,404,0,2580.3,4363,East,,,
832,5/4/2025,1001,2065,403,2,376.27,2453,West,,,
833,5/4/2025,1076,2087,401,3,796.6,1139,East,,,
834,5/4/2025,1016,2043,403,2,2795.04,3207,West,,,
835,5/4/2025,1070,2033,403,1,752.62,206,West,,,
836,5/4/2025,1038,2066,402,0,1032.12,5138,East,,,
837,5/4/2025,1153,2051,403,1,316.76,5804,West,,,
838,5/4/2025,1184,2003,404,2,1848.86,5854,East,,,
839,5/4/2025,1066,2053,404,3,0,1462,East,,,
840,5/4/2025,1188,2004,402,2,2967.2,2403,West,,,
841,5/4/2025,1185,2091,402,3,3623.16,3767,East,,,
842,5/4/2025,1171,2045,403,1,280.93,5011,East,,,
843,5/4/2025,1168,2071,402,2,1968.51,2778,East,,,
844,5/4/2025,1024,2060,402,2,326.7,3870,East,,,
845,5/4/2025,1185,2071,402,2,984.26,1345,East,,,
846,5/4/2025,1167,2011,402,2,327.79,3524,West,,,
847,5/4/2025,1057,2095,403,3,2453.95,4627,East,,,
848,5/4/2025,1084,2047,403,2,803.95,606,East,,,
849,5/4/2025,1118,2015,404,0,4049.82,2484,East,,,
850,5/4/2025,1162,2074,401,3,659.5,3224,East,,,
851,5/4/2025,1049,2064,401,3,882.12,5762,West,,,
852,5/4/2025,1135,2038,404,0,926.51,2946,East,,,
853,5/4/2025,1038,2017,402,2,741.92,2387,West,,,
854,5/4/2025,1104,2072,404,1,1134.81,5099,East,,,
855,5/4/2025,1080,2091,402,0,2717.37,4281,East,,,
856,5/4/2025,1124,2042,402,2,0,4976,East,,,
857,5/4/2025,1162,2007,401,3,583.39,3568,West,,,
858,5/4/2025,1070,2026,402,1,190.4,2710,West,,,
859,5/4/2025,1125,2097,401,1,3031.56,4256,West,,,
860,5/4/2025,1157,2055,404,3,53.94,5793,West,,,
861,5/4/2025,1109,2061,404,0,799.68,3792,West,,,
862,5/4/2025,1009,2068,402,2,0,5599,West,,,
863,5/4/2025,1003,2041,402,0,2412.63,2946,East,,,
864,5/4/2025,1173,2000,402,1,872.38,3392,West,,,
865,5/4/2025,1177,2044,403,1,373.64,1844,East,,,
866,5/4/2025,1026,2049,403,1,3383.42,3632,East,,,
867,5/4/2025,1016,2005,403,2,686.05,2679,West,,,
868,5/4/2025,1116,2093,403,3,755.94,859,East,,,
869,5/4/2025,1175,2017,403,3,463.7,3250,East,,,
870,5/4/2025,1091,2096,402,1,1209.92,4424,East,,,
871,5/4/2025,1103,2002,402,1,779.4,1164,West,,,
872,5/4/2025,1186,2016,402,0,646.04,5979,East,,,
873,5/4/2025,1150,2064,402,0,294.04,3901,East,,,
874,5/4/2025,1093,2091,401,3,2717.37,4330,West,,,
875,5/4/2025,1163,2032,401,0,0,2448,West,,,
876,5/4/2025,1169,2013,401,0,935.36,4909,West,,,
877,5/4/2025,1176,2014,404,3,1231.5,3542,West,,,
878,5/4/2025,1097,2015,403,3,2699.88,3296,West,,,
879,5/4/2025,1179,2019,402,0,1867.86,1274,West,,,
880,5/4/2025,1077,2053,401,2,976.24,2588,East,,,
881,5/4/2025,1159,2077,402,3,561.83,221,East,,,
882,5/4/2025,1026,2065,401,2,1881.36,2762,West,,,
883,5/4/2025,1029,2013,404,1,0,1943,West,,,
884,5/4/2025,1155,2025,403,1,503.32,3082,East,,,
885,5/4/2025,1091,2090,404,2,171.94,4630,East,,,
886,5/4/2025,1041,2005,404,1,385.9,5800,East,,,
887,5/4/2025,1176,2061,403,1,359.86,5290,West,,,
888,5/4/2025,1000,2001,401,0,1649.4,4234,East,,,
889,5/4/2025,1146,2085,404,1,653.81,707,West,,,
890,5/4/2025,1023,2099,401,0,1292.64,5988,West,,,
891,5/4/2025,1065,2082,402,3,266.6,3375,West,,,
892,5/4/2025,1075,2033,404,0,2508.75,629,West,,,
893,5/4/2025,1025,2022,401,2,1073.89,3286,West,,,
894,5/4/2025,1092,2086,403,3,894.1,5144,West,,,
895,5/4/2025,1189,2014,401,0,0,4901,West,,,
896,5/4/2025,1002,2017,402,2,0,5966,East,,,
897,5/4/2025,1091,2056,403,0,1049.44,1278,East,,,
898,5/4/2025,1095,2043,402,0,0,4681,West,,,
899,5/4/2025,1102,2051,404,2,93.86,2559,East,,,
900,5/4/2025,1098,2088,404,3,0,2326,East,,,
